!CSV A.01.01,,,,,,,,
!Agilent Technologies,N5227A,US51270345,A.09.80.20,,,,,
!Agilent N5227A: A.09.80.20,,,,,,,,
!Date: Monday, November 26, 2018 15:58:05,,,,,,
!Source: Standard,,,,,,,,
!,,,,,,,,
!BEGIN CH1_DATA,,,,,,,,
!Freq(Hz),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG)
19300311.047192,0.73937237,-0.55077082,8.9027541e-005,0.0001217717,-1.9082632e-005,-5.633133e-005,0.70491827,-0.56893772
19400314.391786,0.73730433,-0.55366355,-4.8549646e-005,2.5699164e-005,8.6444406e-006,-3.8361624e-005,0.70328474,-0.57094461
19500317.736379,0.73510903,-0.55632228,-1.9483701e-005,2.1825148e-005,7.0431328e-005,8.7977045e-005,0.70144016,-0.57278103
19600321.080973,0.73291862,-0.5588212,8.2301203e-006,8.4655978e-005,6.2532058e-006,0.0001269255,0.69989598,-0.57449412
19700324.425566,0.73074877,-0.5614894,-4.1739891e-005,6.2455198e-005,-6.9507863e-005,-0.0001031592,0.69816703,-0.5762738
19800327.77016,0.7287662,-0.56413752,9.080032e-005,-1.0571354e-005,1.9908382e-005,8.71874e-005,0.69624394,-0.57823241
19900331.114753,0.7265088,-0.5668267,7.102143e-005,-3.6979327e-005,-5.3262143e-006,0.000182794,0.69461614,-0.58007085
20000334.459346,0.72399843,-0.56936634,3.0153775e-005,7.4971693e-005,0.0001150271,8.0984437e-006,0.6927734,-0.5816232
20100337.80394,0.72202098,-0.57207221,0.000105928,0.0001236113,-4.5317498e-007,-8.3318962e-005,0.69123226,-0.58335996
20200341.148533,0.71968865,-0.57451212,7.5086144e-005,-1.9806423e-005,-2.5875603e-005,9.2368558e-005,0.68943268,-0.5854702
20300344.493127,0.7174806,-0.57697773,-4.0674051e-005,4.093958e-005,-1.8456241e-005,-4.3869957e-005,0.68765962,-0.58720481
20400347.83772,0.71535069,-0.57948947,-4.0492589e-005,2.6447546e-007,-4.8740632e-005,0.000102402,0.68585014,-0.58916205
20500351.182314,0.7131409,-0.58222473,6.8948939e-005,7.361835e-005,-1.0563243e-005,6.0534363e-005,0.68418908,-0.59077603
20600354.526907,0.71088868,-0.58484256,7.9939527e-005,-2.2976492e-005,-1.0843422e-005,1.1311374e-005,0.682356,-0.5923785
20700357.871501,0.70850015,-0.58723348,-6.3873791e-005,3.6333244e-005,-3.6876766e-006,-7.7174082e-005,0.68073553,-0.59428501
20800361.216094,0.70617592,-0.58999163,0.0001116394,4.6690173e-005,6.5240936e-005,2.2711147e-005,0.67898375,-0.5959571
20900364.560688,0.7039789,-0.59237868,3.2702625e-005,5.235157e-005,4.8589802e-005,9.1140437e-006,0.67718482,-0.59791285
21000367.905281,0.70177639,-0.594827,4.9511767e-005,1.4670146e-005,-5.4012729e-005,3.1949546e-006,0.6754216,-0.59967339
21100371.249875,0.69948345,-0.59731597,2.7515003e-005,1.0325424e-005,9.2714996e-005,-4.4590965e-005,0.67374951,-0.6012876
21200374.594468,0.69715601,-0.5997172,-1.8296392e-005,8.3202998e-005,2.7676688e-005,3.8148301e-005,0.67204571,-0.60317487
21300377.939062,0.69474411,-0.60214418,4.4974411e-005,1.8061654e-006,0.0001387936,8.493416e-005,0.6702798,-0.60460705
21400381.283655,0.69249314,-0.60481066,-1.2745667e-005,3.2523421e-005,7.1908922e-005,6.2921754e-005,0.66837209,-0.60629898
21500384.628248,0.69018483,-0.60714889,7.5304539e-005,8.929509e-006,-1.5069309e-005,-9.8846278e-005,0.66671151,-0.60808408
21600387.972842,0.68787837,-0.60968828,5.3498967e-005,2.425481e-005,-1.0562467e-005,-2.0112313e-005,0.66496313,-0.60992217
21700391.317435,0.68560803,-0.6119163,4.6524859e-005,2.8013419e-005,4.11674e-006,-3.3025295e-005,0.66319007,-0.61154312
21800394.662029,0.68315971,-0.61439055,1.5794214e-005,-4.8658353e-006,9.642604e-005,4.103121e-005,0.66138297,-0.61305636
21900398.006622,0.68087989,-0.61674166,7.3650059e-005,4.2088894e-005,4.8343758e-005,6.7695852e-005,0.65967476,-0.61497772
22000401.351216,0.67851561,-0.61928517,1.1818278e-005,7.2773699e-005,-8.2432802e-005,6.762903e-006,0.65798479,-0.61662024
22100404.695809,0.67627007,-0.6216321,-1.6468508e-005,-2.3217377e-005,2.2177301e-005,2.0339079e-005,0.65624547,-0.61835164
22200408.040403,0.67373061,-0.62389374,1.4002985e-005,2.6998359e-006,7.9203819e-005,-2.8228316e-005,0.6543169,-0.61994082
22300411.384996,0.6713407,-0.62630773,-3.548176e-005,0.0001057157,0.0001278311,3.3819066e-005,0.65266204,-0.62165999
22400414.72959,0.66907144,-0.62871933,2.6787968e-005,2.7364824e-005,0.0001575288,1.8333367e-005,0.65091056,-0.62332135
22500418.074183,0.66649967,-0.63094914,1.7093314e-005,4.9275091e-005,5.8080786e-005,-4.985795e-005,0.64912027,-0.62493825
22600421.418777,0.66420472,-0.63343495,1.3299807e-005,1.1925412e-005,1.0769549e-005,0.0001132411,0.64721233,-0.62683672
22700424.76337,0.66188902,-0.63578254,2.80313e-005,4.8602185e-005,-5.0590421e-005,1.2205061e-005,0.64515162,-0.62857634
22800428.107963,0.65957552,-0.63811362,1.3785055e-005,-2.5890206e-005,-1.809724e-005,-6.2399398e-005,0.64334214,-0.63006985
22900431.452557,0.65728486,-0.64027846,4.8117931e-006,2.7871301e-005,2.719055e-005,-6.1971377e-006,0.64137131,-0.63193852
23000434.79715,0.65490806,-0.64270741,-2.3214554e-005,8.8387453e-005,0.0001645625,-5.4796768e-005,0.63953096,-0.63371766
23100438.141744,0.65238076,-0.64488667,1.6649145e-005,1.8119037e-005,-1.1480315e-005,7.1605362e-005,0.63773245,-0.6355074
23200441.486337,0.65007442,-0.64714801,-3.0130184e-005,2.9703355e-005,1.7950944e-005,3.6054404e-005,0.63574803,-0.63726503
23300444.830931,0.64777279,-0.64949524,-3.6028323e-005,0.0001268528,4.1205207e-005,-7.408145e-005,0.63379115,-0.63905299
23400448.175524,0.64539832,-0.65165454,5.6440411e-005,5.7611302e-005,4.621593e-005,2.410211e-005,0.63165444,-0.64060891
23500451.520118,0.64313853,-0.65389919,4.8506055e-005,2.1836375e-005,5.2339692e-005,5.970554e-005,0.62985039,-0.6424762
23600454.864711,0.64060789,-0.6560564,2.8783699e-005,7.0686903e-005,-3.8644819e-005,5.7966627e-005,0.62785316,-0.64394462
23700458.209305,0.63826656,-0.65827233,-2.6294523e-005,-6.1760184e-006,5.1914343e-005,1.2224163e-005,0.62586039,-0.6457901
23800461.553898,0.63589233,-0.66056806,3.9847124e-005,-1.4374244e-005,5.0156137e-005,-8.4170961e-006,0.62380648,-0.64736617
23900464.898492,0.63338065,-0.66266584,6.742133e-005,2.6687812e-005,8.8934969e-005,3.5456327e-005,0.62203991,-0.64904094
24000468.243085,0.63108957,-0.66496098,-1.1312117e-005,4.2463325e-005,5.3204411e-005,3.4944202e-005,0.61976987,-0.65081322
24100471.587679,0.62847298,-0.66705871,5.037229e-007,-3.1781889e-005,8.4816056e-005,1.8036839e-005,0.61789483,-0.65255976
24200474.932272,0.62634522,-0.66929096,1.3110851e-005,7.1514616e-005,-3.2548134e-005,2.5400062e-005,0.61607075,-0.65411681
24300478.276865,0.62370414,-0.67152578,1.2380375e-005,1.4933184e-005,8.5833686e-005,-1.1736355e-005,0.61396295,-0.65594023
24400481.621459,0.62134957,-0.67364579,1.4625795e-005,1.0404643e-005,-1.3262033e-005,2.717025e-005,0.61209399,-0.65755415
24500484.966052,0.61880076,-0.67572838,1.0139788e-005,-2.1073432e-005,4.0100138e-005,0.0001585255,0.61013567,-0.65904886
24600488.310646,0.61641389,-0.67793387,3.6442496e-005,6.1703489e-005,9.5329749e-005,-4.6515863e-005,0.60815978,-0.66083902
24700491.655239,0.61399436,-0.6800102,3.37393e-006,4.5157911e-005,-1.183971e-005,-4.6470042e-005,0.60616869,-0.66227365
24800494.999833,0.61156183,-0.68213999,2.3096327e-005,2.8353646e-005,6.3004176e-005,7.0185044e-005,0.60403109,-0.66400546
24900498.344426,0.60914308,-0.68408477,8.4158419e-005,-9.937773e-006,2.7939284e-005,2.1536027e-006,0.60213888,-0.66562557
25000501.68902,0.60650694,-0.68640018,-1.8119018e-006,4.4161312e-005,4.4141609e-005,5.8280501e-005,0.60005617,-0.66737854
25100505.033613,0.60400248,-0.68851763,5.3599542e-005,0.0001218029,8.9228706e-005,-1.0494708e-005,0.59816456,-0.66887373
25200508.378207,0.6015985,-0.69051307,1.0039074e-005,-6.9586586e-006,4.0969848e-005,6.8862581e-005,0.59607041,-0.67043674
25300511.7228,0.59914196,-0.69260526,1.0511421e-005,5.0784947e-005,7.6341406e-005,-9.4686402e-006,0.59427142,-0.67196769
25400515.067394,0.59660995,-0.69463509,3.3254772e-005,3.8052898e-005,-3.8639133e-005,7.5811069e-005,0.59205621,-0.67380697
25500518.411987,0.59420055,-0.69672257,-2.0722251e-005,4.3467964e-005,-2.9990662e-005,7.5210613e-005,0.59012824,-0.67522442
25600521.75658,0.59165847,-0.69887108,9.9387849e-005,2.7620978e-005,1.2315675e-005,5.4708984e-005,0.58803183,-0.6768176
25700525.101174,0.58916187,-0.70088035,2.9806726e-005,4.9305028e-005,1.7831786e-005,-3.2398479e-005,0.58612013,-0.67846245
25800528.445767,0.58668202,-0.70287377,6.2497652e-006,8.6920751e-005,0.0001391383,9.7290336e-005,0.58416837,-0.6800366
25900531.790361,0.58397198,-0.70486504,1.3273739e-005,2.5313826e-005,-1.9606259e-005,2.5810081e-005,0.58201259,-0.68153071
26000535.134954,0.58154851,-0.70684195,2.0418063e-005,2.2382945e-005,2.8707082e-005,6.8979767e-005,0.58000302,-0.68307459
26100538.479548,0.57912314,-0.70889974,0.0001139672,5.2280135e-005,7.189079e-005,-3.4738769e-005,0.57797837,-0.68464541
26200541.824141,0.57664579,-0.71092367,2.2460472e-005,1.2709084e-005,-2.6480968e-006,8.6377528e-005,0.57592541,-0.68615818
26300545.168735,0.57400101,-0.71283758,7.3324831e-005,-2.8960974e-005,5.4800919e-005,-1.0962921e-005,0.57378107,-0.68773699
26400548.513328,0.57143062,-0.71483576,9.0573441e-005,4.0124458e-005,6.0139635e-005,2.1769911e-005,0.5716359,-0.68944722
26500551.857922,0.56889272,-0.71675861,3.8165344e-005,7.1577939e-005,2.0169769e-005,3.2381899e-006,0.5696255,-0.69096684
26600555.202515,0.5663476,-0.71856505,0.000100793,1.9034482e-005,3.9421415e-005,0.0001038315,0.56746989,-0.69267273
26700558.547109,0.56375396,-0.72059995,4.6431684e-005,3.5692465e-005,2.2698785e-005,7.3830168e-005,0.56540835,-0.69428921
26800561.891702,0.56121147,-0.72243404,6.0162893e-005,6.2517411e-006,0.0001178903,3.8113052e-005,0.56326872,-0.69580376
26900565.236296,0.55867994,-0.72440678,-2.6661506e-005,4.9946007e-005,9.5622556e-005,9.6372794e-005,0.56112111,-0.69749951
27000568.580889,0.5561555,-0.72623396,3.2540545e-005,5.0391551e-005,3.8423397e-005,3.8807673e-005,0.55899709,-0.699112
27100571.925482,0.55354589,-0.72799492,7.2923242e-005,5.5536399e-005,6.0758943e-005,0.0001085304,0.55685681,-0.70066941
27200575.270076,0.55097038,-0.72989917,3.9665421e-005,8.3493242e-006,6.7565859e-005,-1.8349028e-005,0.55462831,-0.70233375
27300578.614669,0.54838836,-0.73172992,1.675659e-005,3.8643044e-005,-1.5943177e-005,5.7966448e-005,0.55254996,-0.70383722
27400581.959263,0.54585212,-0.7336641,5.0358642e-005,8.1115002e-005,5.3737058e-005,0.0001001545,0.55041379,-0.70537192
27500585.303856,0.54320645,-0.73548645,-1.5971716e-005,6.8932226e-005,1.4437408e-005,3.9146453e-005,0.54825515,-0.70684111
27600588.64845,0.54065704,-0.73730505,6.7413828e-005,6.521168e-005,-2.1492297e-005,3.4193305e-005,0.54619306,-0.70843577
27700591.993043,0.53808683,-0.73914355,3.9496881e-005,4.1885916e-005,4.5957313e-005,-3.0127638e-005,0.54401749,-0.70998746
27800595.337637,0.53544199,-0.74097252,5.4898504e-005,3.8337323e-005,2.7888189e-005,5.0320465e-005,0.54186344,-0.71146578
27900598.68223,0.53282702,-0.74271035,6.8543799e-005,2.4696379e-005,3.9958068e-005,4.875752e-005,0.53976011,-0.71318918
28000602.026824,0.53025156,-0.74453706,4.7880083e-005,2.6715847e-005,9.9884055e-005,1.4397651e-005,0.53764987,-0.71468115
28100605.371417,0.52759737,-0.74630803,6.0130675e-005,3.2637636e-005,5.8629765e-005,5.4962675e-005,0.53543055,-0.71618032
28200608.716011,0.52504277,-0.74809819,3.505918e-005,-2.7160047e-005,8.8287954e-005,8.8530993e-005,0.53325903,-0.7178086
28300612.060604,0.52243084,-0.74986672,4.716581e-005,-9.2654291e-006,1.1477328e-005,3.4541456e-005,0.53107899,-0.71922368
28400615.405197,0.51983798,-0.75170559,4.3345492e-005,6.9190137e-005,2.8083035e-005,4.050972e-005,0.52880383,-0.72068882
28500618.749791,0.51709235,-0.75335962,-4.0440806e-005,2.0404104e-005,7.6980199e-005,3.107158e-005,0.52678114,-0.72230798
28600622.094384,0.51437622,-0.75498646,4.1037514e-005,1.3325844e-005,7.3752657e-005,3.5351157e-005,0.5245111,-0.72373974
28700625.438978,0.51174545,-0.75677967,7.0708396e-005,1.1786319e-006,3.5998863e-005,3.88103e-005,0.52226192,-0.7252242
28800628.783571,0.50910097,-0.75850832,0.0001346755,1.141096e-005,8.90175e-005,-8.1222834e-006,0.5201053,-0.72663349
28900632.128165,0.50645214,-0.76018345,6.0738494e-005,3.8957864e-005,4.9456579e-005,-7.3695128e-006,0.51793671,-0.72802925
29000635.472758,0.50375104,-0.76200652,7.1534043e-005,-2.841437e-005,5.087188e-005,5.7599667e-005,0.51570052,-0.72962636
29100638.817352,0.50107276,-0.76368058,7.8805861e-005,6.0135717e-005,4.4226636e-005,3.6503396e-005,0.51344025,-0.73105824
29200642.161945,0.49840668,-0.76534331,5.3501521e-005,3.4238099e-005,2.9025747e-005,4.0279527e-005,0.51120788,-0.73249453
29300645.506539,0.49589571,-0.76706374,2.8133651e-005,5.1641189e-005,2.5155256e-005,0.0001026075,0.50902838,-0.73395145
29400648.851132,0.49309006,-0.76870924,3.2187857e-006,7.7308352e-005,6.1404018e-005,-5.3666266e-005,0.50685781,-0.73535174
29500652.195726,0.49049139,-0.7704435,4.9017082e-005,2.9300703e-005,4.136514e-005,5.8523361e-005,0.50456959,-0.73673594
29600655.540319,0.487737,-0.77201271,4.2432988e-005,-9.9354193e-006,1.2844943e-005,2.9441042e-005,0.50229448,-0.73815066
29700658.884913,0.48498631,-0.77364331,5.4305307e-005,-7.8600651e-006,4.8251772e-005,7.1170587e-005,0.50008065,-0.73965406
