!CSV A.01.01,,,,,,,,
!Agilent Technologies,N5227A,US51270345,A.09.80.20,,,,,
!Agilent N5227A: A.09.80.20,,,,,,,,
!Date: Monday, November 26, 2018 16:21:27,,,,,,
!Source: Standard,,,,,,,,
!,,,,,,,,
!BEGIN CH1_DATA,,,,,,,,
!Freq(Hz),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG)
13400113.716178,1.0137634,-0.045398388,0.0052160225,0.0010593882,0.020411965,0.028591223,0.95513988,-0.011547836
13500117.060771,0.97442746,-0.059942335,0.0009446336,-0.0069562658,0.011197827,-0.017385112,0.97748458,-0.048838019
13600120.405365,1.0278075,-0.06526453,0.0056934264,0.031534437,0.0029309513,0.028724637,0.90705091,-0.043440875
13700123.749958,1.015448,-0.022764681,0.012066404,-0.0094891898,-0.013298863,-0.011842759,1.0230798,-0.028366527
13800127.094552,0.94989443,-0.05613279,-0.032958332,-0.01714739,0.042461623,0.012606439,1.0181777,0.014378151
13900130.439145,0.97343987,-0.020495595,0.02745338,-0.041067518,0.0018130465,0.010295828,1.0244403,-0.0091429455
14000133.783739,1.0468686,-0.024401465,0.0072091562,-0.016623922,0.031503778,0.014067618,0.96252233,-0.052904423
14100137.128332,0.97847748,0.0096583087,-0.018004091,0.011991798,-0.019537715,0.026138078,0.98628306,-0.095724933
14200140.472926,0.99181831,-0.039067298,-0.033889208,-0.021763302,-0.057872739,0.028486339,1.0578098,0.024191644
14300143.817519,1.0096434,-0.046646558,0.0029744629,-0.012825399,-0.0067540281,0.017113801,0.9637658,-0.042784683
14400147.162112,0.97908849,-0.069075972,-0.017125299,-0.018076394,-0.03066978,-0.020884639,0.97817022,-0.0005284094
14500150.506706,1.0321414,-0.037196234,-0.014049614,0.0076686339,-0.025448725,-0.018168144,1.0578479,-0.082173191
14600153.851299,1.0173125,-0.046830185,0.02221342,0.029636271,0.0097218277,-0.030416949,1.0010318,-0.039755069
14700157.195893,0.97368735,-0.023080166,0.015219971,0.02341887,-0.0013911965,-0.0012410288,0.97574621,-0.062525444
14800160.540486,1.0038441,-0.03745535,0.022422425,0.0083810342,0.037947159,-0.0080335978,1.0674548,0.0001964316
14900163.88508,1.0109131,-0.053718433,0.0030384841,0.0043538562,-0.010007827,-0.033504184,0.99538904,0.058696132
15000167.229673,1.0343765,0.0085788714,-0.0045217844,0.022709254,-0.0054520839,-0.040086877,1.0257815,-0.066179842
15100170.574267,0.99152362,-0.026005771,-0.0014956335,-0.0059321658,-0.0030273066,-0.020151563,0.96715546,-0.013520531
15200173.91886,0.98437828,-0.031315863,-0.016068809,-0.024774095,0.020982724,0.030289918,1.0142649,-0.034616914
15300177.263454,0.96995175,-0.034671757,0.0019397622,0.010590885,-0.03895219,0.019790797,0.99837917,-0.000454385
15400180.608047,1.0045385,-0.056810685,-0.0084763682,-0.023484623,-0.011667519,-0.0091659231,0.99343854,-0.05116019
15500183.952641,1.0181228,-0.031349104,0.015117977,-0.0027937393,0.0063917483,0.0050465693,1.0037374,-0.050709579
15600187.297234,1.027393,-0.01046938,0.0056260088,0.029294534,0.0028971869,0.0088422159,1.0154458,0.0091276672
15700190.641827,1.0043498,-0.06632825,0.0071526812,0.01514872,-0.011121608,0.020722577,1.0024034,-0.01701642
15800193.986421,0.96683121,-0.034980703,0.035588529,-0.0064046904,0.011442152,0.013085381,1.0267456,-0.082326315
15900197.331014,0.98498809,-0.061571781,-0.011896077,-0.0069241691,-0.013476811,4.9705824e-005,1.0389311,-0.034330197
16000200.675608,0.99594665,-0.05239024,0.0033292477,-0.0071308939,-0.019178182,-0.01445703,1.0131661,-0.040976454
16100204.020201,1.0354251,-0.049678963,0.030766055,-0.0028289815,-0.004553881,0.021775587,0.98707241,-0.047503453
16200207.364795,1.0096333,-0.01986512,-0.019296048,0.0046235602,0.012548296,0.012262891,1.0363687,-0.028270274
16300210.709388,1.0370753,-0.025664609,0.0076903026,0.022326933,0.041048281,0.0058183852,0.94872701,-0.001777089
16400214.053982,0.97229016,-0.011573527,0.0076342919,-0.015116232,0.033739075,-0.0004147782,0.98203617,-0.060343739
16500217.398575,1.0100862,-0.03996988,-0.0046230182,0.019074202,-0.015616578,0.019242648,1.0127184,-0.025548449
16600220.743169,1.0347748,-0.060255803,-0.01050676,-0.023665182,-0.022639766,-0.0057146242,0.94474649,-0.076511033
16700224.087762,1.0073684,-0.05313655,-0.012253825,0.0054920265,-0.011534942,-0.017127598,1.0182368,-0.037537295
16800227.432356,1.0126407,-0.031805113,0.0034552165,-0.014106121,0.010442784,-0.020932147,0.99073571,-0.049446855
16900230.776949,1.014418,-0.075602889,0.013906517,-0.030122673,-0.0014583397,0.0058334265,0.97998518,-0.019081876
17000234.121543,1.0084752,-0.020258712,-0.0013823222,-0.0017450808,0.012537844,0.018843679,0.99556059,-0.015884159
17100237.466136,1.009865,-0.03579504,-0.013128024,-0.018206352,0.010251869,0.0096394727,1.0321579,-0.031157842
17200240.810729,0.98044187,-0.053945575,0.018924454,0.0075795115,-0.00360302,-0.012823611,1.0137097,-0.033876449
17300244.155323,0.98556155,-0.033922482,-0.0069654887,-0.027415544,-0.0049188342,0.017820999,0.97326928,-0.031899523
17400247.499916,0.99771005,-0.038692452,-0.000804323,-0.0046811407,0.0043370281,-0.023375647,1.0115694,-0.0021293368
17500250.84451,1.0154904,-0.047019668,-0.018651661,0.035315469,0.0002941141,0.0046567842,0.9998877,-0.046136416
17600254.189103,0.98412037,-0.027838431,-0.012678612,0.0035728482,-0.015327314,0.013780675,1.0317631,-0.039622921
17700257.533697,0.99970281,-0.029670237,-0.029284334,0.0016540464,-0.032574113,-0.0045073475,0.99625027,-0.08250536
17800260.87829,0.98153645,-0.055145487,0.0098999934,-0.01479242,0.026448201,-0.0068149897,0.99728584,0.0074809627
17900264.222884,1.0043105,-0.033435222,-0.0020147201,-0.01082194,-0.032161277,-0.0029071837,0.98573631,-0.035106096
18000267.567477,1.0158418,-0.031924296,-0.039142296,-0.009917344,-0.023992211,-0.0025742904,0.98859966,-0.017463744
18100270.912071,0.99265039,-0.026823297,-0.0096807517,0.013605004,0.0049993186,-0.017313274,1.0445935,-0.031668283
18200274.256664,1.011272,-0.047019765,-0.0011909525,0.0044891429,0.023892472,0.0091273598,0.99741632,-0.044437043
18300277.601258,1.0224991,-0.069704831,0.010828678,-0.015521764,0.0026491617,-0.0074067307,1.0059962,-0.022500508
18400280.945851,1.039071,-0.067651376,-0.017431276,0.032950129,-0.012432319,0.018731516,1.0176216,-0.04003216
18500284.290444,1.0065717,-0.071956202,0.0098830173,0.015909323,-0.0032255836,0.0027597598,0.98357224,-0.04491226
18600287.635038,0.97185916,-0.046231855,0.014925786,-0.009080247,-0.0019538198,-0.0071831197,0.98042542,-0.014893462
18700290.979631,1.0191422,-0.077035502,-0.0061675371,-0.018367562,-0.020936674,0.020725617,0.99151707,-0.058545172
18800294.324225,0.98731905,-0.035880223,-0.011752106,-0.021760359,-0.0069719646,-0.023564624,0.9841851,-0.013965118
18900297.668818,0.99908692,-0.056354053,0.0023134286,-0.022821981,-0.01838742,-0.016931999,0.99166644,-0.0047131018
19000301.013412,1.0177993,-0.0088988626,0.0010092616,0.01956488,-0.0062967292,-0.0030920825,1.002118,-0.020682357
19100304.358005,0.99074024,-0.061663229,-0.011645423,0.0058591962,0.0171619,0.013881735,1.0482789,-0.05395145
19200307.702599,1.0057144,-0.058521532,-0.0046239388,-0.0006922889,0.0031774368,0.020622013,1.0321035,-0.041444477
19300311.047192,0.97963148,-0.039250068,-0.035075855,0.015186356,0.022404438,-0.010245028,1.007531,-0.070421338
19400314.391786,1.0191678,-0.037449874,-0.0024067594,-0.01655256,-0.012440796,-0.0085524386,1.0028816,-0.008814035
19500317.736379,1.0069681,-0.039683737,0.013069351,0.011096252,-0.017215999,0.032558504,0.99143058,-0.037300687
19600321.080973,0.98267382,-0.034072559,0.0016253875,0.01488998,0.012528827,-0.024067976,1.0379423,-0.026409004
19700324.425566,0.9804188,-0.047983512,0.013891414,0.0074864277,0.011353452,-0.0002895394,0.98808169,-0.059177574
19800327.77016,0.99259996,-0.053677093,-0.0003321869,0.0043126778,0.0012251305,0.013567715,0.97711921,-0.013980367
19900331.114753,1.0033635,-0.010063583,-0.010922122,-0.0058407024,0.018992627,-0.02210281,0.98937279,-0.054578014
20000334.459346,0.98225558,-0.060938489,0.017818509,-0.0060654888,0.014317726,0.01751288,0.97811782,-0.031909168
20100337.80394,0.9991163,-0.05025012,0.014235293,-0.0043251626,0.009598162,0.0077492567,0.98197985,-0.02042033
20200341.148533,0.9918099,-0.048448585,-0.013431084,-0.015796464,-0.0001773342,-0.0006205929,1.0052749,-0.029406976
20300344.493127,0.97615653,-0.061528739,0.0062272288,0.010562748,-0.0068009039,0.0030760423,0.98464394,-0.047270209
20400347.83772,1.0023539,-0.021592071,-0.01967735,-0.0075068376,0.011931352,-0.01507467,1.0082904,-0.058851589
20500351.182314,0.96828818,-0.060458064,-0.0002658655,0.014034547,0.028258258,0.0023118153,0.9864766,0.003253595
20600354.526907,0.98810631,-0.02724999,0.0071564498,-0.029757537,-0.0048628156,-0.0012857487,1.0071234,-0.026350185
20700357.871501,0.99241281,-0.069419041,-0.0054450128,0.0001519696,-0.0049326709,0.011307511,1.0057979,-0.027420381
20800361.216094,1.0241514,-0.059306506,-0.011461486,0.013768017,-0.021202998,0.010600551,1.0001574,-0.046281718
20900364.560688,0.97857231,-0.053502064,-0.008843964,0.01329672,-0.0011897134,-0.0047823885,1.0119153,-0.057764556
21000367.905281,0.98820752,-0.017373279,0.015059856,-0.017858814,0.01864126,0.015935587,0.99252033,-0.051825002
21100371.249875,0.99144846,-0.0532795,-0.0030918575,0.0010559781,0.012954785,-0.0025101369,1.0092331,-0.058644272
21200374.594468,0.95697212,-0.066910662,-0.0001977455,0.010912661,-0.0032298057,0.0046640085,1.0234489,-0.022750666
21300377.939062,1.0021223,-0.028831314,-0.015950983,-0.014912591,-0.0059279059,-0.012385506,0.9943679,-0.061525829
21400381.283655,0.9849664,-0.060059663,0.0053742272,0.0080343038,-0.0023429359,-0.0017778776,1.0004191,-0.046300989
21500384.628248,0.97064561,-0.039260585,-0.020294324,-0.014203985,-0.027640717,0.011443288,0.98270124,-0.04111889
21600387.972842,0.97779042,-0.057639267,0.016265543,-0.016009251,0.0058520366,-0.01052491,0.98696822,-0.029393179
21700391.317435,0.99679285,-0.039983496,-0.0003300314,0.0051736161,-0.0034327083,-0.015569123,0.99427468,-0.052468132
21800394.662029,1.0012102,-0.051059186,-0.0048959008,-0.0080515612,0.01058815,-0.007767179,1.0106142,-0.047078308
21900398.006622,1.0041492,-0.029838061,0.0073220758,0.0060724891,-0.014471569,-0.017457521,1.0146215,-0.040231578
22000401.351216,0.97213101,-0.043976318,-0.018776154,0.001904074,-0.0041301297,0.012543391,0.99333447,-0.019544099
22100404.695809,0.99147201,-0.034849502,0.0038552186,0.0049760826,0.0086346567,0.0067711617,0.9867034,-0.038979139
22200408.040403,1.0032814,-0.058977757,-0.0030169904,-0.0068660355,0.0038386963,0.0006663415,0.98904681,-0.071120799
22300411.384996,0.9958607,-0.06100655,-0.0051485766,-0.0043217638,-0.0052721701,-0.0015200916,0.98535997,-0.040167194
22400414.72959,0.98610157,-0.037289273,0.0011572222,0.0090636779,-0.0084307231,-0.021094175,1.0228366,-0.041972343
22500418.074183,0.99719805,-0.055439312,0.016122356,0.006001682,0.0093509275,-0.011755707,0.98289472,-0.053929187
22600421.418777,0.99673659,-0.034760375,0.0059700138,0.0055666077,0.012671059,0.012431076,0.98775381,-0.029061133
22700424.76337,0.98809481,-0.042433161,0.0086318552,0.0023255362,-0.022376914,-0.0004499848,1.0152591,-0.078180239
22800428.107963,0.96601647,-0.047604267,0.01610025,-0.011760864,-0.0008589348,-0.0055587245,1.0078061,-0.048679315
22900431.452557,0.98841977,-0.053118329,0.0099578509,-0.0080925412,0.0098960837,0.0040863589,0.99807668,-0.068010792
23000434.79715,1.0005329,-0.038830142,0.0023816286,-0.0071430318,0.010661353,-8.8781162e-005,0.98985475,-0.062932365
23100438.141744,0.99442935,-0.071105525,0.0027832168,0.0037984869,-0.0056046299,0.0077086547,0.97810358,-0.051604155
23200441.486337,1.0115654,-0.055868391,-0.0014778117,-0.011607016,0.012880288,0.01687968,1.0031785,-0.055123735
23300444.830931,0.99080151,-0.050974052,0.0031272927,-0.007753585,-0.0049049761,-0.0007698318,1.000404,-0.014927896
23400448.175524,0.9968996,-0.0081354417,-0.000431046,-0.0042925822,-0.015445884,0.019151695,0.98182446,-0.041512005
23500451.520118,1.0063784,-0.061174881,-0.0090026781,-0.0098001789,0.02635696,0.016879395,0.96238148,-0.054192908
23600454.864711,1.0110556,-0.056176748,-0.011549327,-0.014901809,0.0005769415,0.0089555113,0.98664522,-0.047434743
23700458.209305,0.98419493,-0.037619542,0.0062567536,0.0037810067,0.0033106317,-0.0071766814,0.98627573,-0.040036429
23800461.553898,1.0111743,-0.044899691,0.0027321554,0.0061994009,-0.012066623,0.0071519213,1.0011475,-0.016962932
23900464.898492,0.99780017,-0.047642622,0.0056155366,-0.0015318767,0.0011459219,-0.0034906289,0.98480237,-0.057702553
24000468.243085,1.0005432,-0.030926462,-0.0083662225,0.0023193115,-0.0024417159,-3.5159239e-005,0.99270934,-0.041981522
24100471.587679,0.99872631,-0.045815069,-0.0007949117,-0.014192901,0.0084943324,-0.0042573316,1.0092549,-0.064190902
24200474.932272,1.0090586,-0.064201154,0.0002688489,0.020172631,-0.0063978904,-0.010412955,0.99521482,-0.025285287
24300478.276865,0.98559958,-0.065129466,0.0001470354,0.0032098438,0.0045325714,-0.0047651459,1.0148332,-0.057723224
24400481.621459,0.99191922,-0.060129032,-0.0023648445,-0.0054514715,0.014410514,-0.010334095,1.0089601,-0.042752322
24500484.966052,1.0035766,-0.057558298,0.0020479215,0.0005540278,-0.0009525085,-0.022884497,0.97971028,-0.02855557
24600488.310646,1.010505,-0.043077555,-0.0063518402,0.006749019,-0.0061432444,-0.0040038712,1.0039849,-0.045341309
24700491.655239,0.97556812,-0.050102156,0.0051071183,-0.01060753,0.0039121537,-0.0012131658,1.0022019,-0.06874533
24800494.999833,0.99633181,-0.036038961,0.0073450059,-0.0004321693,0.017791606,-0.014469626,1.0145611,-0.04625199
24900498.344426,0.98673773,-0.080158167,0.0091812564,-0.0081269816,0.0031478563,-0.01317147,1.0076103,-0.030682744
25000501.68902,0.98428333,-0.071218632,-0.0001285761,-0.002285491,0.01064434,-0.010422439,0.99695003,-0.036972355
25100505.033613,0.99835712,-0.051359631,-0.0040772604,0.011007092,-0.0004316421,0.0015632607,1.0006799,-0.074336879
25200508.378207,1.0087793,-0.073172078,0.000624113,0.0085065169,-0.0039266958,0.0022143705,1.0049804,-0.062260851
25300511.7228,0.99552751,-0.057116829,-0.0044948314,-0.011544667,0.0037210388,0.0082098981,0.9848612,-0.068604715
25400515.067394,1.0068203,-0.043231819,-0.0013893722,-0.0018485704,-0.0036461833,-0.0027898201,0.97660154,-0.033812158
25500518.411987,1.0175804,-0.057117593,-0.0022337458,-0.0023722616,-0.011338227,0.0050508282,0.98121476,-0.056666974
25600521.75658,0.9953838,-0.074850976,-0.0071763443,0.0045652459,0.0022737258,-0.0045170314,1.0044271,-0.047334675
25700525.101174,1.0058262,-0.035036918,-0.0006379841,-0.0078971367,0.0033273892,0.010947064,0.99725097,-0.067242153
25800528.445767,0.98064506,-0.05746384,-0.010662287,-0.0024803665,-0.0008238558,-0.022167493,0.97874451,-0.071539789
25900531.790361,0.98909861,-0.048155338,0.0012618885,-0.0023953214,0.0059887501,-0.0045940694,1.0091833,-0.067755789
26000535.134954,1.0168822,-0.058192454,-0.001085425,-0.0004230594,0.0040367511,-0.023067515,0.97299749,-0.064400159
26100538.479548,1.0025499,-0.064889282,0.0075481473,0.0058825919,0.01556849,0.0074020694,1.0139458,-0.052796368
26200541.824141,0.98223096,-0.052385904,-0.010156407,-0.005964967,0.0088805156,-0.0085938117,1.0102968,-0.058220424
26300545.168735,1.0118119,-0.050859772,0.002651046,-0.0086303251,-0.0050181462,-0.020817369,1.0045251,-0.066657744
26400548.513328,1.0015067,-0.059417382,0.0048929118,0.0076197824,-0.0079121543,-0.012615103,1.0015745,-0.036985204
26500551.857922,0.97756612,-0.062028129,-0.0012001694,0.015336353,0.0024329161,0.0091619845,0.99115753,-0.069609009
26600555.202515,0.98561531,-0.046061307,0.0076212585,0.0083099287,0.0083443625,-0.0094107762,1.0008224,-0.045815963
26700558.547109,1.0033917,-0.048014212,0.0036985646,-0.0093417009,-0.0071011218,0.0013430826,1.0013647,-0.057111848
26800561.891702,0.99420172,-0.046214685,-0.01063903,-0.0010886439,0.017544912,0.019417951,0.98951167,-0.071434923
26900565.236296,0.98907453,-0.065086901,-0.0094850129,-0.0087071229,-0.018351886,0.0018010833,0.98557019,-0.069710784
27000568.580889,0.99187976,-0.065516703,-0.015362027,-0.0020288141,-0.0031647393,0.0013959175,1.0058616,-0.040251527
27100571.925482,0.99297035,-0.054755051,-0.0003920792,-0.0044589532,0.006349639,0.0013115375,1.003316,-0.04804185
27200575.270076,0.98082125,-0.041794278,0.0032831242,0.0027398374,0.0087726014,0.00879787,1.0103251,-0.045576304
27300578.614669,1.0098509,-0.072419494,0.0065046912,-0.014440492,-0.0030084229,-0.0072617875,0.9920938,-0.062746651
27400581.959263,0.98133594,-0.061355382,0.011225081,-0.0043174489,-0.0094074765,0.0067287902,0.99104834,-0.04927614
27500585.303856,1.0020324,-0.050022393,0.0057013389,-0.0074449182,0.0008446688,0.0009564594,0.99562579,-0.049463149
27600588.64845,0.98872197,-0.062472023,-0.0026286044,-0.0025854425,0.010688751,0.0017186691,0.99161804,-0.053650737
27700591.993043,0.97330713,-0.061047159,0.0043872511,-0.0042081517,-0.0050693224,-0.0012715939,1.0077267,-0.053560037
27800595.337637,1.0064631,-0.073647849,-0.0028020944,-0.0040012994,-0.0051976331,0.0011841422,1.000177,-0.048176199
27900598.68223,0.98153341,-0.059287928,0.018058546,-0.0018731831,-0.0008465685,-0.0073817754,0.97949046,-0.046392318
28000602.026824,0.9895466,-0.072782852,-0.01106534,-0.0060001309,0.0066308272,-0.0060603563,0.98270899,-0.06076996
28100605.371417,0.99609065,-0.060199831,0.011160717,-0.0044293911,-0.0013618427,0.0031978614,0.98765916,-0.06989526
28200608.716011,1.0025159,-0.068590075,0.0055153323,-0.0020073592,-0.0010136613,0.0093629397,0.99350691,-0.059877981
28300612.060604,0.9849664,-0.056774557,-0.00377889,0.0072826506,0.0045576878,-0.0032034777,0.98942322,-0.051501196
28400615.405197,0.99283195,-0.046174817,-0.0016978808,0.0087738084,0.010223486,0.0045517422,0.98330289,-0.052074209
28500618.749791,0.99733216,-0.066183805,0.0043002125,0.0020981717,0.0024103904,0.0064947889,1.0043888,-0.069966637
28600622.094384,1.0096302,-0.054495674,-0.0052475906,0.0081637315,0.0027188754,-0.0096801054,1.0039289,-0.070699073
28700625.438978,0.9911226,-0.061891105,-0.010311664,-0.0024082693,-0.024362715,0.0033831345,0.98787457,-0.058673907
28800628.783571,0.98359257,-0.081786826,0.0019501273,0.0040977015,0.0017932012,0.0068521388,1.0190836,-0.069736958
28900632.128165,0.99917424,-0.057990804,0.0061562783,0.0039895386,-0.010481286,-0.0099618183,0.99859911,-0.073732786
29000635.472758,1.0082736,-0.069039419,0.0002729718,-0.0020811232,0.0069106878,-0.016312744,0.99826425,-0.078961283
29100638.817352,0.98652565,-0.059036747,-0.0071213455,-0.0002302428,0.0001894345,0.016107105,0.98161322,-0.074251927
29200642.161945,0.98770911,-0.046842564,0.0065259426,0.0066811517,0.0025570041,-0.0066013765,1.0008848,-0.072506689
29300645.506539,1.001356,-0.049812108,-0.0040258276,-0.0056297849,-0.018305045,0.0072543728,1.0099784,-0.070457377
29400648.851132,0.99438441,-0.052883785,-0.0078105973,0.0033449235,0.000229402,-0.0059442334,0.98420829,-0.0577708
29500652.195726,0.99851274,-0.078789957,0.0001750645,0.0069370647,-0.007126743,-0.0025090664,1.0116888,-0.068174601
29600655.540319,1.0070524,-0.047255099,-0.0032450112,-0.009031388,0.010120464,0.0049046101,0.989371,-0.069218308
29700658.884913,1.0029882,-0.075604022,-0.006757488,-0.0057480531,-0.014966035,-0.0047142087,0.9945814,-0.064187206
29800662.229506,0.99426687,-0.070718519,0.0036818304,-0.0029487715,-0.000104419,-0.014103061,0.99666208,-0.062520519
29900665.574099,0.98347944,-0.067232378,0.0077994922,-0.0068173958,0.0016316181,0.016464587,1.0029976,-0.055293012
30000668.918693,1.0027987,-0.070126086,-0.013119904,0.0025215195,0.016842369,0.0055466476,0.99846023,-0.064653136
30100672.263286,0.98443466,-0.071461469,0.0034742344,0.0051914011,-0.015703475,-0.0041562063,0.99560028,-0.033542216
30200675.60788,0.99119246,-0.060121477,0.003023929,0.0036890174,0.0030711645,-0.0022159845,1.0042541,-0.073382556
30300678.952473,0.98759735,-0.042372119,0.010190064,-0.011960085,0.0026324373,0.0042774398,0.99205923,-0.044632189
30400682.297067,0.98898172,-0.065432556,0.0008572118,0.0022863627,-0.0087618716,-0.0079878112,0.98208302,-0.056897584
30500685.64166,0.98703361,-0.059182882,0.0095627652,-0.0046566711,0.0066730231,0.0013879309,0.99785179,-0.07940723
30600688.986254,0.98778856,-0.089462385,0.0042212354,0.0005825953,-0.0022975958,-0.0029786597,0.98745072,-0.055979922
30700692.330847,1.0022236,-0.062215954,-0.0078944983,0.0026947989,0.012340614,0.0029386668,0.99267745,-0.057546295
30800695.675441,1.001662,-0.06300348,0.007420579,-0.0067070336,0.0008937607,-0.0002741197,0.99452519,-0.057994828
30900699.020034,1.00349,-0.066676795,-0.0024092176,0.013391116,0.010803237,-0.0011608421,0.98753864,-0.078535944
31000702.364628,0.98923832,-0.065773249,0.0005807111,-0.0008326922,0.0043171267,-0.001788344,0.99668509,-0.064300478
31100705.709221,0.99723107,-0.067379206,0.0093358587,-0.0015642649,0.0031216899,-0.0062053697,0.99726248,-0.065314911
31200709.053815,0.98648947,-0.070809469,-0.0014155408,-0.0013126491,0.0029910533,-0.0006310951,1.0063437,-0.070907325
31300712.398408,0.99552095,-0.059865326,-0.0018698559,-3.9365455e-006,0.012057322,0.0070391805,1.0095751,-0.051129956
31400715.743001,0.99422258,-0.059592094,0.0046555703,-0.0018224211,-0.0038155795,-0.0068029379,0.99410409,-0.062452693
31500719.087595,0.99462986,-0.069696493,-0.0014734956,0.0020621209,0.0075322981,0.0023380672,0.988666,-0.066122159
31600722.432188,0.99519783,-0.067492239,0.0069794427,-0.0002268932,-0.0055919061,0.013680131,0.99937761,-0.052836783
31700725.776782,0.99143547,-0.080710523,0.0001169709,0.0017993071,0.011682431,-0.0062450715,0.99345398,-0.078786358
31800729.121375,0.99923831,-0.064718746,-0.011060829,0.0052957665,-0.0004504378,-0.003990409,1.0089892,-0.068185158
31900732.465969,0.99613678,-0.07991223,-0.0039908891,0.00887552,0.015372779,-0.010266308,0.99231631,-0.063011363
32000735.810562,1.0015118,-0.053328644,-0.0009502922,-0.0015325334,0.016099695,-0.0098397089,0.98432899,-0.062508889
