!CSV,A.01.01,,,,,,,
!Agilent,Technologies,N5227A,US51270345,A.09.80.20,,,,
!Agilent,N5227A:,A.09.80.20,,,,,,
!Date:,Monday,,November,26,,2018,16:10:40,
!Source:,Standard,,,,,,,
,,,,,,,,
BEGIN,CH1_DATA,,,,,,,
Freq(Hz),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG)
13100103.682397,0.75716889,-0.40450719,-0.027203953,-0.0064116637,-1.2121072,1.123781,0.55148095,-0.39936712
13200107.026991,0.81787997,-0.45450693,-0.016886132,-0.02239782,-1.2875223,0.97830302,0.54498917,-0.363195
13300110.371584,0.82015723,-0.40763566,0.029755984,0.019934455,-1.2775084,1.1124971,0.49722126,-0.36924571
13400113.716178,0.8090933,-0.45985609,-0.0099554472,0.050497327,-1.2386706,1.0503596,0.53029138,-0.38266337
13500117.060771,0.7500065,-0.41577074,-0.012349577,-0.02141743,-1.1747929,1.1173303,0.53706813,-0.38889539
13600120.405365,0.77151626,-0.43877214,-0.015738579,0.0083265565,-1.1694024,1.0385386,0.51017171,-0.34913146
13700123.749958,0.76219893,-0.40818158,0.015787153,0.00475229,-1.2453065,1.0635028,0.55396861,-0.39535278
13800127.094552,0.74711943,-0.41672531,0.0062585818,0.010075143,-1.2047802,1.0599748,0.47432306,-0.36301917
13900130.439145,0.75351763,-0.45275113,0.0089308033,-0.020987226,-1.2272037,1.0881076,0.57393944,-0.41324607
14000133.783739,0.7487523,-0.43434209,-0.032164954,0.008868333,-1.2299317,1.1075184,0.48877031,-0.39332741
14100137.128332,0.73987961,-0.43255824,0.012896123,-0.0045694225,-1.1440022,1.2088425,0.52548748,-0.36903319
14200140.472926,0.7343483,-0.47308615,0.036087006,-0.00564611,-1.2416649,1.1732408,0.53158492,-0.37954798
14300143.817519,0.74130511,-0.47699672,-0.011310403,0.039709024,-1.2132511,1.1473988,0.52428401,-0.34798163
14400147.162112,0.76400816,-0.46705022,-0.028353907,-0.0057072868,-1.1944925,1.1328068,0.52962518,-0.39448175
14500150.506706,0.76015687,-0.47899172,-0.0038680865,-0.017710805,-1.1748569,1.1305168,0.51964664,-0.36119035
14600153.851299,0.74603951,-0.51875591,0.0038506805,-0.0015855239,-1.1234833,1.1569889,0.5049237,-0.41821837
14700157.195893,0.73679662,-0.46318763,-0.027525974,-0.0003872089,-1.2234869,1.2203677,0.54166925,-0.38579437
14800160.540486,0.71389616,-0.47798222,0.02033611,-0.0055241566,-1.1121438,1.1813818,0.52585673,-0.42044628
14900163.88508,0.71118867,-0.4642947,0.0020277326,-0.0041557029,-1.1922072,1.1718103,0.50671673,-0.33752823
15000167.229673,0.7042554,-0.47044495,-0.0043435283,0.0024459541,-1.1128993,1.1994992,0.5447619,-0.44823042
15100170.574267,0.74070275,-0.46797317,-0.012876993,0.0066295136,-1.1553332,1.2605116,0.52098191,-0.40529397
15200173.91886,0.74403834,-0.46682718,-0.0085398229,0.012256291,-1.1263683,1.1519269,0.49894264,-0.38373119
15300177.263454,0.73002988,-0.47275579,-0.020819623,-0.0004711997,-1.1944745,1.1592402,0.50371569,-0.41137108
15400180.608047,0.72147596,-0.47256678,0.017303893,-0.0032834404,-1.1934984,1.197618,0.48745951,-0.37022632
15500183.952641,0.77600145,-0.51699668,-0.0004673254,0.0072598858,-1.1511477,1.2523953,0.5297913,-0.44266707
15600187.297234,0.70655537,-0.51898932,-0.012493685,-0.040259946,-1.1208395,1.2596493,0.48936284,-0.37660426
15700190.641827,0.69591528,-0.45611617,-0.0026267578,0.002982381,-1.1364255,1.1978376,0.53649157,-0.43069795
15800193.986421,0.73742932,-0.51809043,-0.017622612,0.0073971027,-1.1149045,1.2306883,0.51387048,-0.39352688
15900197.331014,0.74087918,-0.48686674,0.0037048117,-0.013853312,-1.1629664,1.1609422,0.54778397,-0.41825262
16000200.675608,0.71631783,-0.50410312,-0.0093946746,0.015255921,-1.0775291,1.2381231,0.50145876,-0.41591206
16100204.020201,0.72818917,-0.5165028,0.0080611948,-0.0068219895,-0.99577677,1.1566687,0.51771414,-0.42448375
16200207.364795,0.74962211,-0.48543364,-0.018081555,-0.0061752312,-1.0449725,1.2248559,0.49420938,-0.40746561
16300210.709388,0.6959908,-0.5492571,-0.000636256,-0.030282019,-1.0455788,1.2593246,0.51152992,-0.44482091
16400214.053982,0.72728258,-0.48506033,0.018654533,-0.0013273766,-1.0732256,1.2442448,0.43119177,-0.41635063
16500217.398575,0.71584135,-0.54306269,0.011545327,0.0075131427,-1.1102588,1.2383176,0.49799839,-0.44199073
16600220.743169,0.72507167,-0.47633031,0.015067348,0.02070976,-1.0055939,1.2486938,0.48331711,-0.45524299
16700224.087762,0.67920715,-0.50549096,-0.021380607,-0.037178144,-1.0377476,1.2463721,0.4670552,-0.46263167
16800227.432356,0.69533181,-0.51818907,-0.0018735202,0.0025317036,-1.0246621,1.2704902,0.49042189,-0.42863661
16900230.776949,0.67703968,-0.51824272,0.0020528233,0.011279439,-1.033729,1.2451586,0.46728256,-0.45564258
17000234.121543,0.68085426,-0.54203951,0.0054011284,0.0019059669,-1.0553793,1.258459,0.47830623,-0.44097078
17100237.466136,0.69555175,-0.55484414,0.025940085,-0.014571783,-1.0512408,1.3138624,0.46761569,-0.44471112
17200240.810729,0.68686926,-0.54966909,0.043956824,0.003461546,-0.99851286,1.2982174,0.46193355,-0.42657048
17300244.155323,0.694031,-0.54970562,0.0077496422,0.012776817,-1.0462725,1.227519,0.44506899,-0.45788965
17400247.499916,0.66194576,-0.56414938,-0.016603639,0.015589743,-0.99688327,1.2844579,0.44798067,-0.47046396
17500250.84451,0.66922224,-0.51565516,0.014686244,-0.013086531,-1.0188782,1.3308411,0.46199292,-0.47891498
17600254.189103,0.70759344,-0.55319446,0.013009826,0.0098446943,-1.0176805,1.3501692,0.46458381,-0.45594856
17700257.533697,0.6314494,-0.56773597,0.0140917,0.023245594,-1.0126506,1.2977833,0.45937362,-0.40527034
17800260.87829,0.70777088,-0.57886159,0.0018126604,-0.0003654331,-0.96581399,1.2976171,0.45926592,-0.45166737
17900264.222884,0.651272,-0.57414019,-0.0015471927,-0.017715557,-1.0178487,1.3657179,0.49496847,-0.45430076
18000267.567477,0.63624948,-0.52612519,-0.0048716217,0.016464323,-0.97040749,1.3043128,0.44123521,-0.45638871
18100270.912071,0.67585778,-0.58596057,-0.014610516,0.004040421,-0.98391503,1.331166,0.466308,-0.46595934
18200274.256664,0.686728,-0.58872032,0.014321755,-0.010207716,-0.94728029,1.3508025,0.4342016,-0.48199362
18300277.601258,0.62267095,-0.58861911,-0.013336679,-0.0078719268,-0.99558741,1.3055954,0.44369921,-0.47507456
18400280.945851,0.66999823,-0.61046684,-0.0050169909,0.010867758,-1.0038,1.3565111,0.45629144,-0.48384762
18500284.290444,0.61500144,-0.59560281,0.0045380234,0.0064265812,-0.95515037,1.3475231,0.48244655,-0.48240837
18600287.635038,0.62994301,-0.57419449,-0.013791387,-0.011268025,-0.95413458,1.3546299,0.46536145,-0.49024183
18700290.979631,0.64725393,-0.60056341,-0.016709916,0.0056937463,-0.92758423,1.3858628,0.46523434,-0.47631741
18800294.324225,0.63693655,-0.6049968,0.0006030921,0.0069516855,-0.93518561,1.3377028,0.45231321,-0.44300511
18900297.668818,0.64853364,-0.58949447,0.0053582154,-0.011010118,-0.91299343,1.3821614,0.43708509,-0.47849119
19000301.013412,0.63493705,-0.5770005,0.016133144,0.0039148829,-0.91693437,1.3918356,0.42944327,-0.48585305
19100304.358005,0.61647558,-0.60786635,-0.0093025723,-0.0039526308,-0.90233576,1.3714795,0.4553228,-0.50219542
19200307.702599,0.63498008,-0.60214669,-0.012038197,0.028957361,-0.92855483,1.3568244,0.46759436,-0.46163428
19300311.047192,0.64230239,-0.62795389,0.004584597,-0.0033532535,-0.89324206,1.3937334,0.48412895,-0.48830351
19400314.391786,0.60981923,-0.60701966,0.0023388469,0.0034729918,-0.87214386,1.3890914,0.43661815,-0.49152088
19500317.736379,0.63074964,-0.60883045,-0.006707544,-0.011835622,-0.87711972,1.3632882,0.4200128,-0.4680036
19600321.080973,0.58852994,-0.60974836,0.0001948988,0.0044769258,-0.86002475,1.417439,0.43284038,-0.47580048
19700324.425566,0.60831201,-0.61131388,0.0068020052,0.0097883707,-0.90324897,1.3972653,0.43667996,-0.51179993
19800327.77016,0.63037753,-0.62535036,0.0033196339,-0.002835308,-0.90067881,1.3676777,0.43330821,-0.50190842
19900331.114753,0.61443037,-0.61928582,-0.0066484716,-0.017505137,-0.88114858,1.4667915,0.43313861,-0.47441286
20000334.459346,0.61644173,-0.61258441,0.012382137,0.017082594,-0.87541085,1.3931437,0.42247668,-0.51235902
20100337.80394,0.58422607,-0.62255222,0.0009499445,0.013898032,-0.84719568,1.401347,0.4114399,-0.50517654
20200341.148533,0.63480616,-0.64056093,0.0023853804,0.012463006,-0.89294171,1.4289128,0.41501549,-0.49147019
20300344.493127,0.62708884,-0.60485286,-0.006183174,0.017168488,-0.87872499,1.4135127,0.41568249,-0.50553459
20400347.83772,0.60037959,-0.61342353,0.017131539,0.0077599403,-0.88879597,1.404544,0.4140777,-0.5100354
20500351.182314,0.58406878,-0.64082545,0.020415859,0.012895902,-0.84541935,1.4263016,0.435857,-0.4967427
20600354.526907,0.57365352,-0.64670306,-0.0055804881,-0.0040096077,-0.83413237,1.3848397,0.42851126,-0.51922697
20700357.871501,0.59232956,-0.62545586,0.0091139674,-0.0087552462,-0.85663575,1.40035,0.40142646,-0.48491964
20800361.216094,0.57238269,-0.60739833,0.0027742535,-0.0030156956,-0.84023994,1.3941489,0.39513326,-0.50179487
20900364.560688,0.57289118,-0.6170488,0.0011841819,-0.0076506585,-0.80820614,1.3601745,0.40062305,-0.51466238
21000367.905281,0.59896612,-0.65688616,0.0004961421,0.0063914633,-0.86370265,1.4104724,0.40865657,-0.5216676
21100371.249875,0.58640993,-0.65437114,0.013314656,-0.013761567,-0.84108287,1.4293768,0.38068363,-0.49400407
21200374.594468,0.5629195,-0.658481,0.0088155726,0.0006753252,-0.79109693,1.3948731,0.40370581,-0.50868094
21300377.939062,0.5706296,-0.64165002,-0.010706036,0.0044807391,-0.81894213,1.4578655,0.40412706,-0.47216517
21400381.283655,0.54992676,-0.65391022,0.018939018,-0.0049062739,-0.81191009,1.4545182,0.39738765,-0.5119288
21500384.628248,0.56250429,-0.66985643,0.011369993,0.013995232,-0.75803256,1.4556732,0.38177884,-0.5125131
21600387.972842,0.57972151,-0.6752429,0.0059029758,-0.0046950383,-0.77718633,1.4683225,0.39932075,-0.51975673
21700391.317435,0.55906457,-0.6756379,0.0068491567,0.0045264768,-0.80226088,1.4520382,0.39678064,-0.51252711
21800394.662029,0.54192746,-0.67532974,0.0051300572,-0.002417892,-0.77642876,1.4949936,0.39356029,-0.53005511
21900398.006622,0.55526578,-0.68548357,0.012879923,-0.0043590926,-0.76296437,1.4995468,0.40304744,-0.50296277
22000401.351216,0.536838,-0.67363119,-0.0025990983,0.0023088895,-0.73138589,1.4582139,0.39237574,-0.50590581
22100404.695809,0.55026031,-0.66921347,0.0055830162,0.0074928049,-0.75378937,1.476347,0.4047949,-0.5237233
22200408.040403,0.55610645,-0.68688178,-0.0011922978,0.0074762413,-0.76208097,1.4936875,0.3781012,-0.52848458
22300411.384996,0.53165752,-0.6835205,0.012170316,0.0066174702,-0.7518521,1.4932638,0.35925612,-0.54186094
22400414.72959,0.54497302,-0.65442222,-0.0089486372,-0.0038253467,-0.75165212,1.5315409,0.37616006,-0.50742197
22500418.074183,0.5306688,-0.67929161,0.0053755967,0.0020926641,-0.73006344,1.4919214,0.37414438,-0.54193139
22600421.418777,0.52320701,-0.70106351,-0.0085216137,-0.0006895614,-0.716371,1.4703724,0.39126745,-0.5254271
22700424.76337,0.51890022,-0.68152589,0.0001947944,-0.0007931239,-0.68676364,1.5268217,0.37988746,-0.53517568
22800428.107963,0.52027661,-0.7027936,-0.0023198118,-0.0092079956,-0.72000319,1.4891046,0.3748087,-0.52682126
22900431.452557,0.54648709,-0.69770873,0.0051301168,0.0077090263,-0.7314496,1.5053449,0.37269074,-0.5526827
23000434.79715,0.497311,-0.68483907,0.0002256506,0.0054974421,-0.69535595,1.4714881,0.3747955,-0.56144041
23100438.141744,0.53636009,-0.68366748,0.0041986643,-0.0008088722,-0.72469473,1.5509942,0.35719588,-0.55339766
23200441.486337,0.51906073,-0.68123001,0.0077487403,0.0094567267,-0.69656187,1.501266,0.37184638,-0.53366387
23300444.830931,0.49492157,-0.70178276,-0.0016249969,0.01423399,-0.71005458,1.5403216,0.35643277,-0.53709602
23400448.175524,0.51388657,-0.70126665,-0.0040173638,-0.021449963,-0.6604535,1.5310042,0.36802199,-0.5319044
23500451.520118,0.5172022,-0.70462358,0.012144432,-0.0019071134,-0.67220175,1.4640081,0.34753171,-0.54656625
23600454.864711,0.49765161,-0.72605997,-0.0039646914,-0.0039127604,-0.64850104,1.5043924,0.35861984,-0.5513643
23700458.209305,0.51791584,-0.69790357,-0.0084695145,-0.0025625983,-0.65397739,1.5345429,0.34101239,-0.53634214
23800461.553898,0.47968823,-0.69399846,0.010966722,-0.0036054568,-0.66052294,1.5445122,0.31925571,-0.54714769
23900464.898492,0.51730585,-0.72173142,0.0058816145,-0.0027988527,-0.63074893,1.5304579,0.35076654,-0.54092157
24000468.243085,0.48456627,-0.6964702,-0.0039124419,0.007199239,-0.63788152,1.5433649,0.32653472,-0.5419594
24100471.587679,0.50597692,-0.70364982,0.002635051,-0.0018915375,-0.63242918,1.5493045,0.34517354,-0.53994948
24200474.932272,0.50381029,-0.72733361,0.0009371765,0.003803194,-0.64494026,1.5562527,0.33756492,-0.54884881
24300478.276865,0.48836797,-0.7185384,-0.0064748102,-0.0057245749,-0.63474894,1.5231837,0.34947777,-0.56304759
24400481.621459,0.49105757,-0.71573484,-0.0055803861,-0.0070676086,-0.62340111,1.5352284,0.33545804,-0.53267783
24500484.966052,0.47016287,-0.7308237,-0.0018289167,-0.0026071989,-0.61585104,1.5639849,0.32449174,-0.57984269
24600488.310646,0.47442338,-0.72154546,0.0026944734,-0.010954808,-0.60582328,1.564859,0.33660671,-0.54486322
24700491.655239,0.47104284,-0.72706497,0.0097700413,0.0015656763,-0.62594748,1.5121881,0.31734049,-0.55939734
24800494.999833,0.45777246,-0.72593987,0.013508349,-0.0004701167,-0.59414905,1.5367801,0.3231689,-0.57224923
24900498.344426,0.48337546,-0.74632567,0.0014737884,0.0003731797,-0.58211708,1.5559609,0.31798372,-0.57643318
25000501.68902,0.46342254,-0.74485952,-0.0058585573,0.010343459,-0.57864851,1.5483599,0.31980824,-0.56076419
25100505.033613,0.44995558,-0.73693669,0.0076242294,0.0086804312,-0.5894056,1.5639194,0.31561986,-0.56578213
25200508.378207,0.44798413,-0.73425359,0.011384724,0.0036720363,-0.58279693,1.54614,0.33082595,-0.57326812
25300511.7228,0.44992471,-0.73632479,0.013713469,0.0039421539,-0.54460627,1.548043,0.33383077,-0.57479763
25400515.067394,0.45093149,-0.76148921,0.0068399217,0.0028003294,-0.60725707,1.5810682,0.33136272,-0.57893032
25500518.411987,0.47095853,-0.7368623,-0.0071982741,0.0046349722,-0.55263954,1.5881631,0.3141889,-0.56711727
25600521.75658,0.44520581,-0.73726946,-0.013322135,0.0097708153,-0.55801189,1.5507503,0.3214384,-0.57839769
25700525.101174,0.46142864,-0.74998027,-0.0070292214,-0.0087017193,-0.5518893,1.5752972,0.30685994,-0.58250064
25800528.445767,0.44349253,-0.76048321,-0.0026326505,-0.0009906042,-0.54566669,1.5374814,0.31497499,-0.54961199
25900531.790361,0.44402856,-0.72422165,-0.0064143855,-0.0085467976,-0.52775508,1.5615951,0.31229874,-0.55794513
26000535.134954,0.41825584,-0.73502463,0.01647396,-0.010846409,-0.57520509,1.5699459,0.30857635,-0.56302673
26100538.479548,0.42356852,-0.74609542,-0.0053664371,-0.0017500452,-0.509785,1.57322,0.31447586,-0.58221954
26200541.824141,0.42909494,-0.7474755,0.0026108911,-0.0020866187,-0.53134805,1.5715383,0.32455945,-0.59777302
26300545.168735,0.41657776,-0.74491262,0.0068942402,-0.0024130209,-0.53475624,1.5727222,0.28378943,-0.57729137
26400548.513328,0.42223462,-0.74245363,0.011089116,0.010856469,-0.48609555,1.5528311,0.29189822,-0.58421761
26500551.857922,0.41058201,-0.75646174,0.010000935,-0.0080280956,-0.51658493,1.5833801,0.29138163,-0.57867169
26600555.202515,0.41739497,-0.76470977,0.015471345,0.0032366973,-0.50525117,1.5939841,0.28068256,-0.57540542
26700558.547109,0.40966687,-0.76985365,-0.0075824163,0.0024402139,-0.46489912,1.5960579,0.31649032,-0.5832004
26800561.891702,0.41511512,-0.76509136,0.001390824,0.0078886114,-0.45184949,1.5897245,0.28344831,-0.58067286
26900565.236296,0.39304632,-0.76233011,0.0075602042,0.0071457243,-0.45233449,1.6186869,0.28403714,-0.59059411
27000568.580889,0.4050611,-0.78501922,0.0025707132,-0.0034641761,-0.45031235,1.5510713,0.27612355,-0.59064031
27100571.925482,0.39376479,-0.78389996,0.0014330902,0.0026477012,-0.46437201,1.5729568,0.28482482,-0.58939219
27200575.270076,0.39337608,-0.76323146,0.0036001564,0.005905591,-0.45514807,1.6019751,0.30053294,-0.57710874
27300578.614669,0.38354865,-0.76784378,0.0010230305,-0.0011370786,-0.44522798,1.5955782,0.26386806,-0.58896965
27400581.959263,0.39302719,-0.77792406,-0.012304026,-0.0027966392,-0.41410026,1.5856856,0.28354871,-0.60750073
27500585.303856,0.38831973,-0.78091353,0.0008442548,-0.0039886856,-0.42330933,1.5935969,0.2855112,-0.58635092
27600588.64845,0.37425148,-0.76556665,0.0014691645,-0.002413139,-0.41399297,1.5750265,0.25804415,-0.58176863
27700591.993043,0.38207436,-0.7781623,-0.016552944,0.0007034018,-0.41292635,1.584114,0.26854974,-0.60284734
27800595.337637,0.37860951,-0.78530198,0.01707205,0.0069793095,-0.41818261,1.6271498,0.25429195,-0.59765112
27900598.68223,0.36056334,-0.77031928,0.0027180251,0.013537843,-0.42694584,1.640372,0.25949138,-0.5822497
28000602.026824,0.375269,-0.7864418,-0.0041705859,-0.0037614736,-0.39879709,1.6061617,0.26960403,-0.61128247
28100605.371417,0.37002596,-0.78476173,-0.010612276,0.010267465,-0.38740173,1.61465,0.25079447,-0.57516789
28200608.716011,0.36673847,-0.80032152,0.0034663619,-0.0018431889,-0.40208569,1.5825126,0.26638779,-0.61255801
28300612.060604,0.35199738,-0.78530538,0.0072626607,-0.0029642861,-0.35070106,1.632182,0.24664983,-0.59349412
28400615.405197,0.33840388,-0.78406417,-0.0091697378,-0.0055433055,-0.38571015,1.6133419,0.25489423,-0.60758263
28500618.749791,0.3446674,-0.76760554,0.0057252157,-0.0017788879,-0.37896928,1.5958533,0.24442558,-0.59263694
28600622.094384,0.35426152,-0.80472881,0.0082141627,-0.0020763387,-0.3740375,1.6311325,0.24729604,-0.59880465
28700625.438978,0.3348079,-0.79504138,-0.0027094963,0.0067258361,-0.34698269,1.6083902,0.25216568,-0.59114295
28800628.783571,0.34288189,-0.78734094,0.0052515906,0.010862093,-0.34945181,1.6085445,0.23803988,-0.59935826
28900632.128165,0.35331285,-0.77691215,0.0001526062,0.0024235335,-0.32832453,1.6153436,0.24092029,-0.61422783
29000635.472758,0.32557917,-0.78999645,-0.0018510888,0.0015270372,-0.33323795,1.6155548,0.21124186,-0.59388471
29100638.817352,0.32461715,-0.80706692,0.0044629248,0.0002655357,-0.33962756,1.6041846,0.2365029,-0.61630857
29200642.161945,0.33636978,-0.79420674,-0.0067895264,0.0042971168,-0.30405113,1.6164248,0.23799054,-0.59700924
29300645.506539,0.32930967,-0.79996473,0.0090429625,-0.0016892924,-0.34087852,1.6265299,0.22711056,-0.60646117
29400648.851132,0.32395333,-0.79331738,0.0052489964,-0.0035046441,-0.34496051,1.6311841,0.23197933,-0.60802686
29500652.195726,0.32194605,-0.8047846,0.0006956299,0.001039122,-0.3431364,1.634774,0.21814379,-0.60631877
29600655.540319,0.31133616,-0.81626469,-0.0078826984,-0.0059728194,-0.2973718,1.5942818,0.23536266,-0.61770362
29700658.884913,0.31504256,-0.81144142,0.0034580075,-0.0072488561,-0.29126021,1.628369,0.22393252,-0.61974788
29800662.229506,0.3161124,-0.80376333,0.0045028999,0.0070696962,-0.30080414,1.6435412,0.21469627,-0.62083918
29900665.574099,0.30167288,-0.81269723,0.0010014914,0.0099025881,-0.26752374,1.6272391,0.24013673,-0.61804867
30000668.918693,0.30035484,-0.81240827,0.0004399976,-0.0002653391,-0.29244977,1.6273643,0.22335409,-0.61456949
30100672.263286,0.3021777,-0.81225127,2.8458276e-006,-0.0002422423,-0.29046825,1.6044147,0.23359179,-0.62323612
30200675.60788,0.29771066,-0.80657309,0.0044846074,0.0087825498,-0.2625097,1.604062,0.21248618,-0.62988806
30300678.952473,0.30116662,-0.80122066,0.0079475306,-0.0063087917,-0.24747935,1.6356082,0.20925216,-0.61197299
30400682.297067,0.28383449,-0.80957127,0.0060488787,-0.0010994638,-0.23734768,1.615581,0.20455849,-0.62584001
30500685.64166,0.28926975,-0.81950313,0.0044542584,-0.0011886841,-0.22553101,1.6238909,0.19801635,-0.60753226
30600688.986254,0.29025111,-0.82447237,0.0063402825,-0.0013595017,-0.24920844,1.623062,0.19883738,-0.61786598
30700692.330847,0.29138061,-0.81285024,-0.0002598519,0.0034113515,-0.20683673,1.6109937,0.19625299,-0.62074703
30800695.675441,0.28685993,-0.82126105,0.0090325782,-0.0005307925,-0.20288639,1.6266657,0.18478495,-0.61229599
30900699.020034,0.262077,-0.80882967,0.0084700892,0.0059903963,-0.23274375,1.6387885,0.18804809,-0.62562084
31000702.364628,0.26744157,-0.82009101,0.0023452465,0.0024461688,-0.2298391,1.6158054,0.18507324,-0.6289891
31100705.709221,0.26966301,-0.81565744,0.0096186446,0.0076414407,-0.20203894,1.6248469,0.19441198,-0.62456769
31200709.053815,0.2526255,-0.81743145,0.0042236531,-0.000861964,-0.18096885,1.6235495,0.20134874,-0.63324022
31300712.398408,0.26624146,-0.81945992,0.0068657543,0.0075538931,-0.19553344,1.6005502,0.17937917,-0.63012457
31400715.743001,0.26183856,-0.80877149,0.0061184824,0.0007902664,-0.21043821,1.6159252,0.17020372,-0.62792522
31500719.087595,0.26116937,-0.82763618,0.0013364911,0.000876617,-0.18360576,1.6227888,0.18610226,-0.62917829
31600722.432188,0.23850052,-0.82376039,0.0017513351,0.0080798566,-0.19480047,1.6260477,0.1776479,-0.62576479
31700725.776782,0.24903014,-0.82274359,0.0073390813,0.0083964765,-0.17506517,1.628635,0.17218277,-0.63263136
31800729.121375,0.23671763,-0.82377392,0.0042354218,-0.0007703505,-0.18294291,1.6071981,0.1699426,-0.62065566
31900732.465969,0.23344699,-0.8342976,0.0069599738,-0.01067558,-0.15939738,1.6476263,0.15438372,-0.62843615
32000735.810562,0.24057673,-0.82803667,-0.0056848116,0.0012295198,-0.16713834,1.6412557,0.16394596,-0.62692291
32100739.155156,0.23210481,-0.83122617,0.0027768463,0.008515182,-0.13537985,1.6033096,0.15686573,-0.62859541
32200742.499749,0.22412434,-0.82064939,0.0099388165,0.0007026765,-0.15094541,1.619424,0.15924098,-0.63305849
32300745.844343,0.21600384,-0.84863192,0.011265026,0.0027980492,-0.12059288,1.6394777,0.15356693,-0.63358259
32400749.188936,0.22343652,-0.82361281,0.0019653698,-0.004837851,-0.12889543,1.6077007,0.13518074,-0.63718277
32500752.53353,0.21044846,-0.83155209,0.0094498973,-0.0091054104,-0.13952474,1.6276579,0.14575015,-0.62451911
